0.2,5.251129361058663
0.31,6.115892790124122
0.42000000000000004,6.867098591027866
0.53,7.540550719017847
0.64,8.156684794579238
0.75,8.728285646586837
0.8600000000000001,9.263961597788773
0.97,9.769837258141477
1.08,10.250457217406087
1.19,10.709306418259938
1.3,11.149128545066716
1.41,11.572130971269214
1.52,11.980121428071532
1.63,12.374603433448586
1.74,12.75684353253408
1.8499999999999999,13.127920979835743
1.96,13.488764253336557
2.0700000000000003,13.840179414839353
2.18,14.182871627433254
2.29,14.517461741445038
2.4000000000000004,14.844500154332044
2.5100000000000002,15.16447755055502
2.62,15.47783339053015
2.73,15.784963400380896
2.8400000000000003,16.086225040871284
2.95,16.381942966768264
3.06,16.672412837727403
3.1700000000000004,16.957904972550686
3.2800000000000002,17.238666988427138
3.39,17.51492679686937
3.5,17.78689462840643
