1.01,58.307196842555896
1.11,18.35653376270313
1.21,13.76939892298639
1.31,11.679849444047907
1.4100000000000001,10.421137166163566
1.51,9.554175539625822
1.61,8.907454528197123
1.71,8.398786128717937
1.81,7.9833743195131435
1.9100000000000001,7.634512792653099
2.01,7.335184448409138
2.1100000000000003,7.073971730698205
2.21,6.8428908805775395
2.31,6.636166606219638
2.41,6.449501010481274
2.51,6.279617704660788
2.6100000000000003,6.123966828152585
2.71,5.9805279940354
2.81,5.847675004797716
2.91,5.724080687776307
3.01,5.608648533822609
3.1100000000000003,5.5004626261399485
3.21,5.39875035064423
3.3100000000000005,5.3028541877648685
3.41,5.212210075903162
3.51,5.126330602870558
3.6100000000000003,5.044791797824846
3.71,4.967222636244954
3.8100000000000005,4.893296625058062
3.91,4.822724990778232
4.01,4.755251111063472
4.11,4.690645951240179
4.21,4.62870426187631
4.3100000000000005,4.569241421180426
4.41,4.512090786782397
