1.01,0.0013074
1.0725,0.0236758
1.135,0.056088600000000065
1.1975,0.09295900000000004
1.26,0.13203830000000008
1.3225,0.1721302000000001
1.385,0.21253380000000005
1.4475,0.25281899999999974
1.51,0.29271630999999987
1.5725,0.33205661999999997
1.635,0.37073559999999994
1.6975,0.40869170000000005
1.76,0.44589222
1.8225,0.48232411999999997
1.885,0.5179875099999995
1.9475,0.5528915399999995
2.01,0.5870513999999997
2.0725,0.6204861999999997
2.135,0.6532175400000001
2.1975,0.6852684999999997
2.26,0.7166627999999993
2.3225,0.7474242999999998
2.385,0.7775766999999995
2.4475,0.8071432999999997
2.51,0.8361466399999998
2.5725,0.8646086999999998
2.635,0.8925504399999997
2.6975,0.9199921999999994
2.76,0.9469531999999996
2.8225,0.9734520299999999
2.885,0.9995063400000002
2.9475,1.0251329299999996
3.01,1.0503478399999997
3.0725,1.0751663199999992
3.135,1.0996028999999992
3.1975,1.1236714
3.26,1.1473848999999998
3.3225,1.1707559999999997
3.385,1.1937966
3.4475,1.2165179999999987
3.51,1.2389309399999995
3.5725,1.2610458100000002
3.635,1.2828724000000002
3.6975,1.3044199999999997
3.76,1.3256974999999998
3.8225,1.3467134999999995
3.885,1.3674759999999992
3.9475,1.38799282
